File_Name,Rule_ID,Level,Match,Description,Groups,MITRE_ID,If_Sid,If_Matched_Sid,Frequency,Timeframe,Ignore
0135-hordeimp_rules.xml,9306,5,FAILED LOGIN ,Horde IMP Failed login.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9303,,,,
0135-hordeimp_rules.xml,9351,10,,Horde brute force (multiple failed logins).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,9306,8,120,
0135-hordeimp_rules.xml,9352,10,,Multiple Horde emergency messages.,"service_availability,pci_dss_10.6.1,gpg13_4.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",T1499,,9304,6,320,
0140-roundcube_rules.xml,9400,0,,Roundcube messages grouped.,,,,,,,
0140-roundcube_rules.xml,9401,6,failed (LOGIN)| Login failed | Authentication failed| Failed login ,Roundcube authentication failed.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9400,,,,
0140-roundcube_rules.xml,9402,3,Successful login,Roundcube authentication succeeded.,"authentication_success,pci_dss_10.2.5,gpg13_7.1,gpg13_7.2,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,9400,,,,
0140-roundcube_rules.xml,9403,10,,Roundcube brute force (multiple failed logins).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,9401,8,120,
0145-wordpress_rules.xml,9500,0,,Wordpress messages grouped.,,,,,,,
0145-wordpress_rules.xml,9501,5,User authentication failed,Wordpress authentication failed.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9500,,,,
0145-wordpress_rules.xml,9502,3,User logged in,Wordpress authentication succeeded.,"authentication_success,pci_dss_10.2.5,gpg13_7.1,gpg13_7.2,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,9500,,,,
0145-wordpress_rules.xml,9503,3,WPsyslog was successfully initiali,WPsyslog was successfully initialized.,,,9500,,,,
0145-wordpress_rules.xml,9504,3,Plugin deactivated,Wordpress plugin deactivated.,,,9500,,,,
0145-wordpress_rules.xml,9505,7,Warning: Comment flood attempt,Wordpress Comment Flood Attempt.,,T1499,9500,,,,
0145-wordpress_rules.xml,9510,7,Warning: IDS:,Attack against Wordpress detected.,"pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9500,,,,
0145-wordpress_rules.xml,9551,10,,Multiple wordpress authentication failures.,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,9501,,,
0150-cimserver_rules.xml,9600,0,,cimserver messages grouped.,,,,,,,
0150-cimserver_rules.xml,9610,5,Authentication failed,cimserver: Compaq Insight Manager authentication failure.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.8,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9600,,,,
0150-cimserver_rules.xml,9611,12,Server stopped,cimserver: Compaq Insight Manager stopped.,"service_availability,pci_dss_10.6.1,gpg13_4.14,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",T1499,9600,,,,
0155-dovecot_rules.xml,9700,0,,Dovecot Messages Grouped.,,,,,,,
0155-dovecot_rules.xml,9701,3,login: Login: ,Dovecot Authentication Success.,"authentication_success,pci_dss_10.2.5,gpg13_7.1,gpg13_7.2,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,9700,,,,
0155-dovecot_rules.xml,9702,5,Password mismatch$,Dovecot Authentication Failed.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9700,,,,
0155-dovecot_rules.xml,9703,3,starting up,Dovecot is Starting Up.,"pci_dss_10.6.1,gpg13_4.14,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,9700,,,,
0155-dovecot_rules.xml,9704,2,^Fatal: ,Dovecot Fatal Failure.,,,9700,,,,
0155-dovecot_rules.xml,9705,5,user not found|User not known|unknown user|auth failed,Dovecot Invalid User Login Attempt.,"invalid_login,authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9700,,,,
0155-dovecot_rules.xml,9706,3,: Disconnected: ,Dovecot Session Disconnected.,"pci_dss_10.2.5,pci_dss_8.1.5,pci_dss_8.1.8,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,hipaa_164.312.a.1,hipaa_164.312.a.2.III,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_AC.2,nist_800_53_AC.12,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,",,9700,,,,
0155-dovecot_rules.xml,9707,5,: Aborted login,Dovecot Aborted Login.,"invalid_login,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9700,,,,
0155-dovecot_rules.xml,9750,10,,Dovecot Multiple Authentication Failures.,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,9702,8,120,
0155-dovecot_rules.xml,9751,10,,Dovecot brute force attack (multiple auth failures).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,9705,8,240,
0155-dovecot_rules.xml,9770,0,,dovecot-info grouping.,,,,,,,
0155-dovecot_rules.xml,9771,5,user not found|User not known|unknown user|auth failed,Dovecot Invalid User Login Attempt.,"invalid_login,authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9770,,,,
0160-vmpop3d_rules.xml,9800,0,,Grouping for the vm-pop3d rules.,,,,,,,
0160-vmpop3d_rules.xml,9801,5,failed auth,vm-pop3d: Login failed accessing the pop3 server.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9800,,,,
0160-vmpop3d_rules.xml,9820,10,,vm-pop3d: POP3 brute force (multiple failed logins).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,9801,8,240,
0165-vpopmail_rules.xml,9900,0,,Grouping for the vpopmail rules.,,,,,,,
0165-vpopmail_rules.xml,9901,5, password fail ,vpopmail: Login failed.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9900,,,,
0165-vpopmail_rules.xml,9902,5, vpopmail user not found ,vpopmail: Attempt to login to vpopmail with invalid username.,"invalid_login,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9900,,,,
0165-vpopmail_rules.xml,9903,5, null password given ,vpopmail: Attempt to login to vpopmail with empty password.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,9900,,,,
0165-vpopmail_rules.xml,9904,3, login success ,vpopmail: successful login.,"authentication_success,pci_dss_10.2.5,gpg13_7.1,gpg13_7.2,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,9900,,,,
0165-vpopmail_rules.xml,9951,10,,vpopmail: brute force (multiple failed logins).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1110,T1114",,9901,10,240,
0165-vpopmail_rules.xml,9952,10,,vpopmail: brute force (email harvesting).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1110,T1114",,9902,10,240,
0165-vpopmail_rules.xml,9953,10,,vpopmail: brute force (empty password).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1110,T1114",,9903,10,240,
0170-ftpd_rules.xml,11100,0,,Grouping for the ftpd rules.,,,,,,,
0170-ftpd_rules.xml,11101,5,FTP LOGIN REFUSED,FTPD: connection refused.,"authentication_failed,access_denied,pci_dss_10.2.4,pci_dss_10.2.5,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11100,,,,
0170-ftpd_rules.xml,11102,0, created ,FTPD: File created via FTP,,,11100,,,,
0170-ftpd_rules.xml,11103,0, deleted ,FTPD: File deleted via FTP,,,11100,,,,
0170-ftpd_rules.xml,11104,0,FTPD: IMPORT file,FTPD: User uploaded a file to server.,,,11100,,,,
0170-ftpd_rules.xml,11105,0,FTPD: EXPORT file,FTPD: User downloaded a file to server.,,,11100,,,,
0170-ftpd_rules.xml,11106,3,FTP LOGIN FROM|connection from|connect from,"FTPD: Remote host connected to FTP server.,","connection_attempt,pci_dss_10.2.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.14,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11100,,,,
0170-ftpd_rules.xml,11107,5,refused connect from,FTPD: Connection blocked by Tcp Wrappers.,"access_denied,pci_dss_10.2.4,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1095,11100,,,,
0170-ftpd_rules.xml,11108,5,warning: can't verify hostname: |gethostbyaddr: ,FTPD: Reverse lookup error (bad ISP config).,"client_misconfig,",,11100,,,,
0170-ftpd_rules.xml,11109,10,repeated login failures,FTPD: Multiple FTP failed login attempts.,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,11100,,,,
0170-ftpd_rules.xml,11110,3,timed out after,FTPD: User disconnected due to time out.,"pci_dss_8.1.5,gdpr_IV_35.7.d,hipaa_164.312.a.1,nist_800_53_AC.2,tsc_CC6.1,",,11100,,,,
0170-ftpd_rules.xml,11111,9,PAM_ERROR_MSG: Account is disabled,FTPD: Attempt to login with disabled account.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_8.1.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,hipaa_164.312.a.1,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_AC.2,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,tsc_CC6.2,tsc_CC6.3,tsc_CC6.4,",T1110,11100,,,,
0170-ftpd_rules.xml,11112,5,^Failed authentication from,FTPD: authentication failure.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11100,,,,
0170-ftpd_rules.xml,11113,5,,FTPD: authentication failure.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11100,,,,
0175-proftpd_rules.xml,11200,0,,Grouping for the proftpd rules.,,,,,,,
0175-proftpd_rules.xml,11201,3,FTP session opened.$,ProFTPD: FTP session opened.,"connection_attempt,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11200,,,,
0175-proftpd_rules.xml,11202,0,FTP session closed.$,ProFTPD: FTP session closed.,,,11200,,,,
0175-proftpd_rules.xml,11203,5, no such user ,ProFTPD: Attempt to login using a non-existent user.,"gdpr_IV_32.2,gdpr_IV_35.7.d,gpg13_7.1,hipaa_164.312.b,invalid_login,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.4,pci_dss_10.2.5,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11200,,,,
0175-proftpd_rules.xml,11204,5,Incorrect password.$|Login failed,ProFTPD: Login failed accessing the FTP server.,"authentication_failed,gdpr_IV_32.2,gdpr_IV_35.7.d,gpg13_7.1,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.4,pci_dss_10.2.5,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11200,,,,
0175-proftpd_rules.xml,11205,3,Login successful,ProFTPD: FTP Authentication success.,"authentication_success,gdpr_IV_32.2,gpg13_7.1,gpg13_7.2,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,11200,,,,
0175-proftpd_rules.xml,11206,5,,ProFTPD: Connection denied by ProFTPD configuration.,"access_denied,gdpr_IV_32.2,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.4,pci_dss_10.2.5,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11200,,,,
0175-proftpd_rules.xml,11207,5,refused connect from,ProFTPD: Connection refused by TCP Wrappers.,"access_denied,gdpr_IV_32.2,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.4,pci_dss_10.2.5,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1095,11200,,,,
0175-proftpd_rules.xml,11208,4,unable to find open port in PassivePorts range,ProFTPD: Small PassivePorts range in config file. Server misconfiguration.,,,11200,,,,
0175-proftpd_rules.xml,11209,14,Refused PORT ,ProFTPD: Attempt to bypass firewall that can't adequately keep state of FTP traffic.,"gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,nist_800_53_SI.4,pci_dss_10.6.1,pci_dss_11.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1071,11200,,,,
0175-proftpd_rules.xml,11210,10,Maximum login attempts ,ProFTPD: Multiple failed login attempts.,"authentication_failures,gdpr_IV_32.2,gdpr_IV_35.7.d,gpg13_7.1,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,nist_800_53_SI.4,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,11200,,,,
0175-proftpd_rules.xml,11211,4,host name/name mismatch|host name/address mismatch,ProFTPD: Mismatch in server's hostname.,,,11200,,,,
0175-proftpd_rules.xml,11212,5,warning: can't verify hostname: ,ProFTPD: Reverse lookup error (bad ISP config).,,,11200,,,,
0175-proftpd_rules.xml,11213,3,connect from ,ProFTPD: Remote host connected to FTP server.,"connection_attempt,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,pci_dss_10.6.1,tsc_CC7.2,tsc_CC7.3,",,11200,,,,
0175-proftpd_rules.xml,11214,3,"FTP no transfer timeout, disconnected",ProFTPD: Remote host disconnected due to inactivity.,"gdpr_IV_35.7.d,hipaa_164.312.a.1,nist_800_53_AC.2,pci_dss_8.1.5,tsc_CC6.1,",,11200,,,,
0175-proftpd_rules.xml,11215,3,"FTP login timed out, disconnected",ProFTPD: Remote host disconnected due to login time out.,"gdpr_IV_35.7.d,hipaa_164.312.a.1,nist_800_53_AC.2,pci_dss_8.1.5,tsc_CC6.1,",,11200,,,,
0175-proftpd_rules.xml,11216,3,"FTP session idle timeout, disconnected",ProFTPD: Remote host disconnected due to time out.,"gdpr_IV_35.7.d,hipaa_164.312.a.1,nist_800_53_AC.2,pci_dss_8.1.5,tsc_CC6.1,",,11200,,,,
0175-proftpd_rules.xml,11217,3,Data transfer stall timeout:,ProFTPD: Data transfer stalled.,,,11200,,,,
0175-proftpd_rules.xml,11218,12,ProFTPD terminating (signal 11),ProFTPD: FTP process crashed.,"gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,pci_dss_10.6.1,service_availability,tsc_CC7.2,tsc_CC7.3,",T1210,11200,,,,
0175-proftpd_rules.xml,11219,12,Reallocating sreaddir buffer,ProFTPD: FTP server Buffer overflow attempt.,"gdpr_IV_35.7.d,nist_800_53_SA.11,nist_800_53_SI.2,nist_800_53_SI.4,pci_dss_11.4,pci_dss_6.2,pci_dss_6.5.2,tsc_CC6.1,tsc_CC6.6,tsc_CC6.8,tsc_CC7.1,tsc_CC7.2,tsc_CC7.3,",T1499,11200,,,,
0175-proftpd_rules.xml,11220,4,listen() failed in,ProFTPD: Unable to bind to adress.,,,11200,,,,
0175-proftpd_rules.xml,11221,0,error setting IPV6_V6ONLY: Protocol not available|,ProFTPD: IPv6 error and mod-delay info (ignored).,,,11200,,,,
0175-proftpd_rules.xml,11222,4,unable to open incoming connection,ProFTPD: Couldn't open the incoming connection. Check log message for reason.,,,11200,,,,
0175-proftpd_rules.xml,11251,10,,ProFTPD: FTP brute force (multiple failed logins).,"authentication_failures,gdpr_IV_32.2,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,nist_800_53_SI.4,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,11204,8,120,
0175-proftpd_rules.xml,11252,10,,ProFTPD: Multiple connection attempts from same source.,"gdpr_IV_35.7.d,nist_800_53_SI.4,pci_dss_11.4,recon,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,11201,12,60,
0175-proftpd_rules.xml,11253,10,,ProFTPD: Multiple timed out logins from same source.,"gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,pci_dss_10.6.1,tsc_CC7.2,tsc_CC7.3,",T1110,,11215,12,120,
0180-pure-ftpd_rules.xml,11300,0,,Grouping for the pure-ftpd rules.,,,,,,,
0180-pure-ftpd_rules.xml,11301,3,[INFO] New connection from,pure-ftpd: New FTP connection.,"connection_attempt,pci_dss_10.6.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,11300,,,,
0180-pure-ftpd_rules.xml,11302,5,[WARNING] Authentication failed for user,pure-ftpd: FTP Authentication failed.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11300,,,,
0180-pure-ftpd_rules.xml,11303,0, [INFO] Logout| [INFO] Timeout,pure-ftpd: FTP user logout/timeout,"pci_dss_8.1.5,gpg13_7.1,gpg13_7.2,gdpr_IV_35.7.d,hipaa_164.312.a.1,nist_800_53_AC.2,tsc_CC6.1,",,11300,,,,
0180-pure-ftpd_rules.xml,11304,0, [NOTICE] ,pure-ftpd: FTP notice messages,,,11300,,,,
0180-pure-ftpd_rules.xml,11305,5,[INFO] Can't change directory to,pure-ftpd: Attempt to access invalid directory,"pci_dss_10.2.4,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11300,,,,
0180-pure-ftpd_rules.xml,11306,10,,pure-ftpd: FTP brute force (multiple failed logins).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,11302,8,120,
0180-pure-ftpd_rules.xml,11307,10,,pure-ftpd: Multiple connection attempts from same source.,"recon,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,11301,8,60,
0180-pure-ftpd_rules.xml,11309,3,[INFO] \S+ is now logged in| is now logged in,pure-ftpd: FTP Authentication success.,"authentication_success,pci_dss_10.2.5,gpg13_7.1,gpg13_7.2,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,11300,,,,
0180-pure-ftpd_rules.xml,11310,0,,Rule grouping for pure ftpd transfers.,,,,,,,
0180-pure-ftpd_rules.xml,11311,0,,pure-ftpd: File added to ftpd.,,,11310,,,,
0180-pure-ftpd_rules.xml,11312,0,,pure-ftpd: File retrieved from ftpd.,,,11310,,,,
0185-vsftpd_rules.xml,11400,0,,Grouping for the vsftpd rules.,,,,,,,
0185-vsftpd_rules.xml,11401,3,CONNECT: Client,vsftpd: FTP session opened.,"connection_attempt,",,11400,,,,
0185-vsftpd_rules.xml,11402,3,OK LOGIN: ,vsftpd: FTP Authentication success.,"authentication_success,pci_dss_10.2.5,gpg13_7.1,gpg13_7.2,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,11400,,,,
0185-vsftpd_rules.xml,11403,5,FAIL LOGIN: ,vsftpd: Login failed accessing the FTP server.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,11400,,,,
0185-vsftpd_rules.xml,11404,0,OK UPLOAD: ,vsftpd: FTP server file upload.,,,11400,,,,
0185-vsftpd_rules.xml,11451,10,,vsftpd: FTP brute force (multiple failed logins).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,11403,8,120,
0185-vsftpd_rules.xml,11452,10,,vsftpd: Multiple FTP connection attempts from ,"recon,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,11401,12,60,
0190-ms_ftpd_rules.xml,11500,0,,Grouping for the Microsoft ftp rules.,,,,,,,
